unnamed:_0,Gene,scores,log2fc_209742,pvalue_209742,padj_209742,pvalue_206778,padj_206778,log2fc_206778
20547.0,0610005C13Rik,-0.59099704,-0.14121374,0.5545862392778214,0.9268374408424837,,,
13303.0,0610006L08Rik,0.0,0.0,1.0,1.0,,,
21270.0,0610009B22Rik,-0.7552083,-0.07063054,0.4502215167771261,0.8227716955572859,,,
733.0,0610009O20Rik,3.1078937,0.23918688,0.0019169988493799,0.0285782838549183,,,
9324.0,0610010F05Rik,0.35545212,0.033033486,0.7222921466777139,1.0,,,
8989.0,0610010K14Rik,0.41265076,0.08664003,0.6799185469312385,1.0,,,
24041.0,0610012D04Rik,-1.01775,-0.36722308,0.3089037448399623,0.6703247696698201,,,
28401.0,0610012G03Rik,-2.1461465,-0.14590561,0.0319869200348963,0.2259531000554225,,,
25962.0,0610025J13Rik,-1.3942704,-18.043324,0.1634230844224276,0.5858447951423211,,,
7749.0,0610030E20Rik,0.6516031,0.049478635,0.514740956373559,0.8892490079704105,,,
23917.0,0610031O16Rik,-1.0,-17.781967,0.3174566800845183,0.6703247696698201,,,
13821.0,0610033M10Rik,0.0,0.0,1.0,1.0,,,
7284.0,0610037L13Rik,0.74045074,0.053471517,0.4591212014138675,0.8320935372653687,,,
21320.0,0610038B21Rik,-0.7657077,-0.23983052,0.4439374557986368,0.8163916744590235,,,
394.0,0610039K10Rik,3.84422,0.31165013,0.0001255451705058,0.0032219456030718,,,
4669.0,0610040B10Rik,1.1089034,0.3078856,0.2676268844340617,0.6703247696698201,,,
14238.0,0610040F04Rik,0.0,0.0,1.0,1.0,,,
10104.0,0610040J01Rik,0.20651454,0.23573278,0.8364071481029632,1.0,,,
882.0,0610043K17Rik,2.8811665,0.7277726,0.0040181862308387,0.0509708893081027,,,
11699.0,0710001A04Rik,0.0,0.0,1.0,1.0,,,
1959.0,1010001B22Rik,2.0219362,0.89116406,0.0433661710212067,0.2761791855458437,,,
13707.0,1010001N08Rik,0.0,0.0,1.0,1.0,,,
15341.0,1100001I12Rik,0.0,0.0,1.0,1.0,,,
18759.0,1110002E22Rik,-0.21486518,-0.23618022,0.8298912850295382,1.0,,,
11637.0,1110002J07Rik,0.0,0.0,1.0,1.0,,,
1723.0,1110002L01Rik,2.1549025,0.33338296,0.0313120430533211,0.2233222214515024,,,
14723.0,1110002O04Rik,0.0,0.0,1.0,1.0,,,
18866.0,1110004E09Rik,-0.23650563,-0.019966362,0.8130672429917034,1.0,,,
20617.0,1110004F10Rik,-0.60633653,-0.030223278,0.5443655444351836,0.9171129808830008,,,
6099.0,1110006O24Rik,0.9705991,0.26183996,0.3318904141987463,0.6885944432493933,,,
23381.0,1110008E08Rik,-1.0,-14.527398,0.3174566884345897,0.6703247696698201,,,
17888.0,1110008F13Rik,-0.036684893,-0.0017100383,0.970740293687142,1.0,,,
6453.0,1110008L16Rik,0.90189743,0.09502805,0.3672396797615707,0.7303454582087193,,,
30500.0,1110008P14Rik,-4.4199843,-0.7860733,1.0323064740055116e-05,0.0003938109697456,,,
6571.0,1110012L19Rik,0.87517905,0.10058193,0.3815945678052619,0.7468584466189838,,,
8018.0,1110015O18Rik,0.60108846,1.470105,0.5479010448060557,0.9204543981105616,,,
7424.0,1110017D15Rik,0.71613336,1.0947305,0.4740441154520107,0.847417645335979,,,
22439.0,1110019B22Rik,-1.0,-16.827131,0.3174566997761641,0.6703247696698201,,,
2183.0,1110019D14Rik,1.8951325,0.37796935,0.0582490781803119,0.3354615401953316,,,
24329.0,1110020A21Rik,-1.0743368,-0.30167422,0.2828004126584457,0.6703247696698201,,,
17334.0,1110025L11Rik,0.0,0.0,1.0,1.0,,,
16199.0,1110028F18Rik,0.0,0.0,1.0,1.0,,,
1421.0,1110032A03Rik,2.365487,0.23061618,0.018116933984333,0.1530854470391501,,,
20243.0,1110032F04Rik,-0.5223702,-0.5147805,0.601468576016944,0.9702547371976188,,,
21608.0,1110034G24Rik,-0.8408674,-0.15014592,0.4005269820286895,0.7676193836388159,,,
19139.0,1110035H17Rik,-0.29169703,-0.10135068,0.770548494055552,1.0,,,
9515.0,1110036E04Rik,0.3178972,0.44368744,0.7506060053652034,1.0,,,
4785.0,1110038F14Rik,1.0828402,0.07493111,0.2790247359249588,0.6703247696698201,,,
1167.0,1110046J04Rik,2.5905426,1.0931331,0.0096876097434605,0.0968230915235529,,,
1387.0,1110051M20Rik,2.3873503,0.20592567,0.0170747491033096,0.1467133879095395,,,
17316.0,1110057P08Rik,0.0,0.0,1.0,1.0,,,
29326.0,1110059E24Rik,-2.7370577,-0.23630124,0.0062569645681705,0.070602296778852,,,
6686.0,1110059G10Rik,0.85372853,0.07109446,0.3933648983665796,0.7592715184595596,,,
8189.0,1110065P20Rik,0.5665074,0.069979995,0.571119218243337,0.9434997650747642,,,
20717.0,1190001M18Rik,-0.6266242,-0.4395664,0.5309764782050661,0.905111301405386,,,
28359.0,1190002N15Rik,-2.1254685,-0.24798912,0.0336720588431622,0.2342335222349275,,,
21780.0,1190005I06Rik,-0.87994105,-0.26533526,0.3790036398888209,0.7440775847219542,,,
8503.0,1190007I07Rik,0.5071475,0.03658008,0.6121120412294201,0.9801347649618086,,,
23257.0,1190028D05Rik,-1.0,-14.12241,0.3174566896997461,0.6703247696698201,,,
14880.0,1200007C13Rik,0.0,0.0,1.0,1.0,,,
8917.0,1300002E11Rik,0.4244012,0.055312585,0.6713232848563838,1.0,,,
3759.0,1300014J16Rik,1.3483082,0.33760712,0.1777600507459183,0.6046645695928361,,,
17863.0,1300017J02Rik,-0.033155296,-0.012976529,0.9735550311523594,1.0,,,
1099.0,1500002C15Rik,2.660112,0.7480595,0.0079018202573658,0.0838316448418109,,,
22039.0,1500009C09Rik,-0.93332106,-2.0314112,0.3507687111046406,0.7121807294693773,,,
30516.0,1500009L16Rik,-4.4653487,-0.5589414,8.426574260465263e-06,0.0003324909917537,,,
11147.0,1500011B03Rik,0.0014028986,9.866891e-05,0.99888080356181,1.0,,,
1075.0,1500011K16Rik,2.6834397,0.19454868,0.0073539666857321,0.079458151528198,,,
17786.0,1500015A07Rik,-0.019367708,-0.003617112,0.984550041162121,1.0,,,
14792.0,1500015L24Rik,0.0,0.0,1.0,1.0,,,
9211.0,1500015O10Rik,0.37451476,0.27328113,0.7080710182306067,1.0,,,
4296.0,1500035N22Rik,1.2026501,0.18229175,0.2292786118214023,0.6703247696698201,,,
18469.0,1520401A03Rik,-0.15631011,-0.27574176,0.8758031038208596,1.0,,,
8973.0,1600002K03Rik,0.4157333,0.06625226,0.677655632376419,1.0,,,
25247.0,1600010M07Rik,-1.2621571,-0.6541159,0.2070132397971757,0.6522303302984677,,,
24901.0,1600012H06Rik,-1.1956794,-0.13936338,0.2319754941811805,0.6703247696698201,,,
15880.0,1600012P17Rik,0.0,0.0,1.0,1.0,,,
5180.0,1600014C10Rik,1.0013787,0.09055005,0.3167780306118919,0.6703247696698201,,,
12861.0,1600014C23Rik,0.0,0.0,1.0,1.0,,,
13768.0,1600015I10Rik,0.0,0.0,1.0,1.0,,,
11633.0,1600019K03Rik,0.0,0.0,1.0,1.0,,,
1878.0,1600020E01Rik,2.0704994,0.19729583,0.0385540115049307,0.255813801457521,,,
16861.0,1600025M17Rik,0.0,0.0,1.0,1.0,,,
16749.0,1600027J07Rik,0.0,0.0,1.0,1.0,,,
12483.0,1700001C02Rik,0.0,0.0,1.0,1.0,,,
919.0,1700001C19Rik,2.8433902,0.8879103,0.004523532826722,0.0556754914261595,,,
27085.0,1700001D01Rik,-1.6521306,-0.66064996,0.0986776137678166,0.4544995461779902,,,
23901.0,1700001F09Rik,-1.0,-15.745429,0.3174566807594555,0.6703247696698201,,,
13765.0,1700001G01Rik,0.0,0.0,1.0,1.0,,,
6239.0,1700001J03Rik,0.94316494,0.76930594,0.3457565864880182,0.7054545415123559,,,
14258.0,1700001J04Rik,0.0,0.0,1.0,1.0,,,
17927.0,1700001K19Rik,-0.044301115,-0.013813976,0.9646691037896656,1.0,,,
24105.0,1700001L05Rik,-1.0302575,-0.2126199,0.3030134973453987,0.6703247696698201,,,
3486.0,1700001L19Rik,1.4142148,18.37834,0.157645806823716,0.5815820895174472,,,
16698.0,1700001N15Rik,0.0,0.0,1.0,1.0,,,
28571.0,1700001O22Rik,-2.2313402,-0.5568589,0.0257675378775702,0.1962345755196655,,,
3182.0,1700001P01Rik,1.5013334,1.3091147,0.1335320333841379,0.5377474040562359,,,
28490.0,1700003C15Rik,-2.182016,-2.6171157,0.0292242023398565,0.21362974464679,,,
4068.0,1700003E16Rik,1.2559012,1.055567,0.2093338400098267,0.6559413674791331,,,
17484.0,1700003E24Rik,0.0,0.0,1.0,1.0,,,
18407.0,1700003F12Rik,-0.1426132,-0.07396906,0.8866083383230532,1.0,,,
15628.0,1700003G13Rik,0.0,0.0,1.0,1.0,,,
16719.0,1700003H04Rik,0.0,0.0,1.0,1.0,,,
18128.0,1700003I16Rik,-0.0899018,-0.15634349,0.9283744859273362,1.0,,,
15418.0,1700003I22Rik,0.0,0.0,1.0,1.0,,,
12649.0,1700003L19Rik,0.0,0.0,1.0,1.0,,,
25906.0,1700003M07Rik,-1.3870331,-15.637752,0.1656184377322644,0.5871557791439798,,,
26427.0,1700003P14Rik,-1.4764907,-17.472773,0.1400024369149705,0.5504153942547945,,,
16721.0,1700006A11Rik,0.0,0.0,1.0,1.0,,,
26957.0,1700006E09Rik,-1.619801,-0.7934543,0.1053989995551415,0.4712678377517365,,,
5814.0,1700006H21Rik,1.0,14.449553,0.3175801947207269,0.6703247696698201,,,
30105.0,1700006J14Rik,-3.6274457,-0.6903048,0.000292418082709,0.0064376679107365,,,
16273.0,1700007F19Rik,0.0,0.0,1.0,1.0,,,
4764.0,1700007G11Rik,1.0882193,2.3574483,0.2767747018780816,0.6703247696698201,,,
28870.0,1700007K13Rik,-2.4183984,-20.24444,0.0156963306653317,0.1382354384998715,,,
14879.0,1700007M16Rik,0.0,0.0,1.0,1.0,,,
22317.0,1700007P06Rik,-1.0,-15.714442,0.3174567030948297,0.6703247696698201,,,
17819.0,1700008B11Rik,-0.024515472,-0.011458276,0.9804442469663835,1.0,,,
17591.0,1700008C04Rik,0.0,0.0,1.0,1.0,,,
21109.0,1700008J07Rik,-0.7167675,-0.11075638,0.4736051503714424,0.8469742417924673,,,
12606.0,1700008K24Rik,0.0,0.0,1.0,1.0,,,
17932.0,1700008N11Rik,-0.04512569,-0.048350245,0.9640122723694122,1.0,,,
932.0,1700008O03Rik,2.8234627,0.7933,0.0048198016200171,0.0585102813551178,,,
5279.0,1700008P02Rik,1.0,15.010677,0.3175801804462537,0.6703247696698201,,,
3663.0,1700009C05Rik,1.3743074,16.50618,0.1696895282312743,0.5924431676266176,,,
23364.0,1700009J07Rik,-1.0,-14.79352,0.3174566885766482,0.6703247696698201,,,
19038.0,1700009N14Rik,-0.2709177,-0.5704892,0.7864763760011235,1.0,,,
24642.0,1700010B08Rik,-1.1377734,-2.5488882,0.2553631028969926,0.6703247696698201,,,
19011.0,1700010D01Rik,-0.26698285,-0.37511075,0.7895043157790825,1.0,,,
19914.0,1700010G06Rik,-0.4563072,-0.60674334,0.6482366628483676,1.0,,,
5297.0,1700010H22Rik,1.0,15.601633,0.3175801811571974,0.6703247696698201,,,
17273.0,1700010I02Rik,0.0,0.0,1.0,1.0,,,
20476.0,1700010I14Rik,-0.5724145,-0.18215263,0.567103368025539,0.9399297903296808,,,
11328.0,1700010J16Rik,0.0,0.0,1.0,1.0,,,
16518.0,1700010K23Rik,0.0,0.0,1.0,1.0,,,
6920.0,1700010K24Rik,0.8110343,0.3542047,0.4174604116641236,0.7878090649289597,,,
20109.0,1700010L04Rik,-0.49727434,-0.27609736,0.619052308272666,0.9860336235943442,,,
13302.0,1700011C11Rik,0.0,0.0,1.0,1.0,,,
2595.0,1700011D18Rik,1.7182271,3.0813944,0.0860817975712242,0.4220236911871212,,,
20396.0,1700011H14Rik,-0.5559705,-1.0478785,0.5782827890061559,0.9502786393082584,,,
12369.0,1700011I03Rik,0.0,0.0,1.0,1.0,,,
28515.0,1700011L03Rik,-2.1963794,-17.035818,0.028203067739421,0.2089193374313556,,,
18434.0,1700011L22Rik,-0.1492147,-0.2506642,0.8813996992756117,1.0,,,
22799.0,1700011M02Rik,-1.0,-16.52017,0.317456694818557,0.6703247696698201,,,
11532.0,1700012A03Rik,0.0,0.0,1.0,1.0,,,
14223.0,1700012B07Rik,0.0,0.0,1.0,1.0,,,
24283.0,1700012B09Rik,-1.0655848,-18.05933,0.2867668346449809,0.6703247696698201,,,
2919.0,1700012C14Rik,1.5993704,1.0969805,0.1099202395753207,0.4813641516757064,,,
25975.0,1700012E03Rik,-1.3964213,-14.50047,0.1627749195164147,0.5852998582379837,,,
9457.0,1700012I11Rik,0.32959753,0.20490454,0.7417427674439416,1.0,,,
11842.0,1700012J15Rik,0.0,0.0,1.0,1.0,,,
12689.0,1700012P22Rik,0.0,0.0,1.0,1.0,,,
7001.0,1700013D24Rik,0.7924793,2.3741071,0.4282761829968362,0.800064335340546,,,
22568.0,1700013F07Rik,-1.0,-16.90998,0.3174566980639802,0.6703247696698201,,,
12051.0,1700013G24Rik,0.0,0.0,1.0,1.0,,,
23679.0,1700013H16Rik,-1.0,-13.295141,0.3174566846159766,0.6703247696698201,,,
11435.0,1700013M08Rik,0.0,0.0,1.0,1.0,,,
23106.0,1700013N06Rik,-1.0,-17.166739,0.3174566912501875,0.6703247696698201,,,
25110.0,1700014D04Rik,-1.2372553,-19.726187,0.2161678287387159,0.6653255313509766,,,
12461.0,1700014F14Rik,0.0,0.0,1.0,1.0,,,
12530.0,1700014L14Rik,0.0,0.0,1.0,1.0,,,
11930.0,1700015C15Rik,0.0,0.0,1.0,1.0,,,
12408.0,1700015F17Rik,0.0,0.0,1.0,1.0,,,
20611.0,1700015G11Rik,-0.6058643,-1.4871775,0.5446722039122598,0.9172812763126068,,,
8001.0,1700015H07Rik,0.6048127,0.1687234,0.5453808743897155,0.9179745402148536,,,
7086.0,1700015I17Rik,0.7766885,1.1948644,0.4374713844956188,0.8100172263277354,,,
19021.0,1700015O11Rik,-0.268221,-0.3552522,0.7885508904396812,1.0,,,
11252.0,1700016B01Rik,0.0,0.0,1.0,1.0,,,
27494.0,1700016C15Rik,-1.770735,-17.826044,0.0767888222718231,0.3951811895934576,,,
18019.0,1700016D06Rik,-0.063649334,-0.032727502,0.9492559352953162,1.0,,,
25758.0,1700016F12Rik,-1.3612709,-1.5800216,0.1735488905740105,0.59866848466949,,,
27747.0,1700016G14Rik,-1.8643463,-1.6049438,0.0623923446046688,0.3494434653624182,,,
24903.0,1700016G22Rik,-1.1958888,-17.547468,0.2319112938275461,0.6703247696698201,,,
10314.0,1700016H03Rik,0.1674246,0.3456508,0.8670533573013604,1.0,,,
5191.0,1700016H13Rik,1.0,19.682096,0.3175801764406957,0.6703247696698201,,,
8745.0,1700016K05Rik,0.45780322,0.43789512,0.647134608031586,1.0,,,
3171.0,1700016K19Rik,1.5045025,2.2815924,0.1327769329940983,0.5362364547100711,,,
15271.0,1700016L21Rik,0.0,0.0,1.0,1.0,,,
11559.0,1700016P04Rik,0.0,0.0,1.0,1.0,,,
25563.0,1700017B05Rik,-1.3260312,-0.092911534,0.1849936955971998,0.6163813820635738,,,
23107.0,1700017D01Rik,-1.0,-14.152047,0.3174566912495153,0.6703247696698201,,,
24163.0,1700017G19Rik,-1.0411178,-18.011124,0.2979729617793454,0.6703247696698201,,,
15265.0,1700017I07Rik,0.0,0.0,1.0,1.0,,,
3312.0,1700017J07Rik,1.463085,1.3926929,0.1437313739179649,0.5579112942843208,,,
11387.0,1700017L05Rik,0.0,0.0,1.0,1.0,,,
4190.0,1700017M07Rik,1.2260292,3.1913369,0.2204950910338159,0.6703247696698201,,,
23436.0,1700017N19Rik,-1.0,-16.831758,0.3174566876199334,0.6703247696698201,,,
11214.0,1700018A04Rik,0.0,0.0,1.0,1.0,,,
18697.0,1700018A23Rik,-0.20309027,-0.107084244,0.8390834740386688,1.0,,,
16442.0,1700018B08Rik,0.0,0.0,1.0,1.0,,,
16303.0,1700018B24Rik,0.0,0.0,1.0,1.0,,,
11832.0,1700018F24Rik,0.0,0.0,1.0,1.0,,,
6281.0,1700018G05Rik,0.9334354,1.8256745,0.3508199394439931,0.7121807294693773,,,
4353.0,1700018L02Rik,1.1899191,0.28801757,0.2342480335620125,0.6703247696698201,,,
16091.0,1700018P08Rik,0.0,0.0,1.0,1.0,,,
17990.0,1700019A02Rik,-0.05839456,-0.034540325,0.9534405210578828,1.0,,,
24764.0,1700019C18Rik,-1.1615307,-16.446459,0.2455936255214303,0.6703247696698201,,,
8305.0,1700019D03Rik,0.54523873,0.19796394,0.5856527435093253,0.956216133560917,,,
15728.0,1700019E08Rik,0.0,0.0,1.0,1.0,,,
12468.0,1700019F05Rik,0.0,0.0,1.0,1.0,,,
24904.0,1700019G24Rik,-1.1960758,-2.33017,0.2318119001098996,0.6703247696698201,,,
24296.0,1700019J19Rik,-1.067869,-3.4869711,0.2857320343377383,0.6703247696698201,,,
19093.0,1700019L13Rik,-0.28092888,-0.09067871,0.7787981078473328,1.0,,,
15406.0,1700019N19Rik,0.0,0.0,1.0,1.0,,,
15345.0,1700019P21Rik,0.0,0.0,1.0,1.0,,,
7649.0,1700020A23Rik,0.668988,1.7307057,0.5036484589131169,0.8788520667004575,,,
8677.0,1700020D05Rik,0.47093043,0.25777236,0.6377475338113664,1.0,,,
16245.0,1700020D12Rik,0.0,0.0,1.0,1.0,,,
25263.0,1700020G17Rik,-1.2651184,-1.9362,0.2059736217921449,0.6505865444459141,,,
29359.0,1700020I14Rik,-2.766958,-0.14103852,0.0057167387131415,0.0661407925704859,,,
24873.0,1700020L24Rik,-1.1897529,-0.6030404,0.2342559995150587,0.6703247696698201,,,
17266.0,1700020M21Rik,0.0,0.0,1.0,1.0,,,
13698.0,1700020N01Rik,0.0,0.0,1.0,1.0,,,
5201.0,1700020N15Rik,1.0,14.2461405,0.317580177774149,0.6703247696698201,,,
1604.0,1700020N18Rik,2.2240176,0.828844,0.0263087403344351,0.1995031290855221,,,
22591.0,1700021A07Rik,-1.0,-18.210917,0.3174566978007457,0.6703247696698201,,,
11419.0,1700021F02Rik,0.0,0.0,1.0,1.0,,,
20805.0,1700021F05Rik,-0.6470006,-0.070617825,0.5177080588683568,0.8916466085434878,,,
14828.0,1700021F07Rik,0.0,0.0,1.0,1.0,,,
11701.0,1700021F13Rik,0.0,0.0,1.0,1.0,,,
11353.0,1700021G15Rik,0.0,0.0,1.0,1.0,,,
9823.0,1700021J08Rik,0.26065993,0.10217968,0.7943815795045617,1.0,,,
11926.0,1700021L23Rik,0.0,0.0,1.0,1.0,,,
25914.0,1700021N21Rik,-1.3877308,-18.560495,0.1654058354990585,0.5871557791439798,,,
23370.0,1700021P04Rik,-1.0,-14.34926,0.3174566885157309,0.6703247696698201,,,
5629.0,1700022A22Rik,1.0,13.988151,0.3175801901987958,0.6703247696698201,,,
16633.0,1700022E09Rik,0.0,0.0,1.0,1.0,,,
25783.0,1700022I11Rik,-1.3652655,-0.61187994,0.1722998019041797,0.5969458605969534,,,
21500.0,1700022N22Rik,-0.80540556,-0.24285504,0.4206753773350257,0.791899537619533,,,
8188.0,1700023C21Rik,0.5666858,1.3530604,0.5710356171503653,0.9434118439758616,,,
13836.0,1700023F02Rik,0.0,0.0,1.0,1.0,,,
21374.0,1700023F06Rik,-0.77770996,-0.78831655,0.4368390050237327,0.8093211735692319,,,
15927.0,1700023G09Rik,0.0,0.0,1.0,1.0,,,
17003.0,1700024B05Rik,0.0,0.0,1.0,1.0,,,
14717.0,1700024B18Rik,0.0,0.0,1.0,1.0,,,
17557.0,1700024G13Rik,0.0,0.0,1.0,1.0,,,
12061.0,1700024I08Rik,0.0,0.0,1.0,1.0,,,
16842.0,1700024P04Rik,0.0,0.0,1.0,1.0,,,
15509.0,1700025B11Rik,0.0,0.0,1.0,1.0,,,
14857.0,1700025C18Rik,0.0,0.0,1.0,1.0,,,
23206.0,1700025D23Rik,-1.0,-13.998033,0.3174566903314875,0.6703247696698201,,,
25784.0,1700025F22Rik,-1.3655275,-16.905766,0.1722728831646943,0.5969458605969534,,,
11371.0,1700025F24Rik,0.0,0.0,1.0,1.0,,,
24768.0,1700025G04Rik,-1.1617275,-0.0945594,0.2454998736078848,0.6703247696698201,,,
14081.0,1700025H01Rik,0.0,0.0,1.0,1.0,,,
8851.0,1700025J12Rik,0.43431252,0.9656537,0.66412951148727,1.0,,,
5488.0,1700025K04Rik,1.0,14.429768,0.3175801866950459,0.6703247696698201,,,
16636.0,1700025K24Rik,0.0,0.0,1.0,1.0,,,
13480.0,1700025L06Rik,0.0,0.0,1.0,1.0,,,
24643.0,1700025M24Rik,-1.1380545,-16.120728,0.2552624513614747,0.6703247696698201,,,
3905.0,1700025N21Rik,1.3071924,0.33323124,0.1913353113937438,0.6252273413353602,,,
2776.0,1700025N23Rik,1.6494313,0.28315422,0.0992538086959656,0.4564087844566592,,,
16545.0,1700025O08Rik,0.0,0.0,1.0,1.0,,,
5537.0,1700026D11Rik,1.0,17.151356,0.317580188077026,0.6703247696698201,,,
3662.0,1700026F02Rik,1.3743452,2.7181048,0.1696381280240733,0.5924431676266176,,,
26030.0,1700026J12Rik,-1.4043493,-16.977066,0.1604024768604703,0.5825705396430627,,,
25999.0,1700026J14Rik,-1.4001486,-17.332468,0.1616562471953949,0.5835749179445011,,,
21015.0,1700027A07Rik,-0.6928585,-0.4660762,0.4884628552233329,0.863106694164684,,,
15574.0,1700027A15Rik,0.0,0.0,1.0,1.0,,,
22636.0,1700027F06Rik,-1.0,-16.52225,0.317456697091233,0.6703247696698201,,,
27987.0,1700027F09Rik,-1.951658,-18.723532,0.051147294108792,0.3079846662711498,,,
16304.0,1700027H10Rik,0.0,0.0,1.0,1.0,,,
18271.0,1700027J07Rik,-0.11932738,-0.19018072,0.9050281981028095,1.0,,,
11223.0,1700028D13Rik,0.0,0.0,1.0,1.0,,,
5960.0,1700028I16Rik,0.99698067,1.9108446,0.318993827332087,0.6725241335275423,,,
21370.0,1700028J19Rik,-0.7769427,-0.3172495,0.4372797566173774,0.8097589768167107,,,
10085.0,1700028K03Rik,0.21069124,0.07745205,0.8331530375216853,1.0,,,
16394.0,1700028M03Rik,0.0,0.0,1.0,1.0,,,
15125.0,1700028P14Rik,0.0,0.0,1.0,1.0,,,
13036.0,1700029B22Rik,0.0,0.0,1.0,1.0,,,
23904.0,1700029E06Rik,-1.0,-13.8141165,0.317456680621156,0.6703247696698201,,,
16756.0,1700029F12Rik,0.0,0.0,1.0,1.0,,,
29878.0,1700029H14Rik,-3.3308485,-2.4516904,0.0008791005258361,0.0154142905865549,,,
2995.0,1700029I15Rik,1.5716364,0.3378803,0.1162306781042284,0.4955802893272837,,,
14859.0,1700029J03Rik,0.0,0.0,1.0,1.0,,,
1865.0,1700029J07Rik,2.07318,0.51296264,0.0383113787974652,0.2552968338621649,,,
3664.0,1700029M03Rik,1.374238,18.530235,0.1697110610506574,0.5924431676266176,,,
12030.0,1700029M20Rik,0.0,0.0,1.0,1.0,,,
8730.0,1700029N11Rik,0.46048024,0.9902673,0.6452552641670855,1.0,,,
14992.0,1700029P11Rik,0.0,0.0,1.0,1.0,,,
20360.0,1700030A11Rik,-0.54877114,-0.33911595,0.5832122563782127,0.9546911015979253,,,
15154.0,1700030C14Rik,0.0,0.0,1.0,1.0,,,
13818.0,1700030E10Rik,0.0,0.0,1.0,1.0,,,
27837.0,1700030F04Rik,-1.8928112,-17.748737,0.0585573320624641,0.3364879408837338,,,
18722.0,1700030J22Rik,-0.20810108,-0.13680014,0.8351723668151634,1.0,,,
6909.0,1700030K09Rik,0.8131154,0.09317329,0.4162622510107047,0.7862647007685775,,,
16712.0,1700030L20Rik,0.0,0.0,1.0,1.0,,,
1586.0,1700030L22Rik,2.2363257,19.035652,0.0255756063411735,0.1951829205486514,,,
5481.0,1700030N03Rik,1.0,14.486663,0.3175801865492345,0.6703247696698201,,,
11323.0,1700030O20Rik,0.0,0.0,1.0,1.0,,,
11275.0,1700031A10Rik,0.0,0.0,1.0,1.0,,,
17500.0,1700031F05Rik,0.0,0.0,1.0,1.0,,,
13737.0,1700031F10Rik,0.0,0.0,1.0,1.0,,,
11385.0,1700031L13Rik,0.0,0.0,1.0,1.0,,,
19219.0,1700031P21Rik,-0.3094888,-0.46051243,0.7569867908352342,1.0,,,
12257.0,1700034B16Rik,0.0,0.0,1.0,1.0,,,
12434.0,1700034E13Rik,0.0,0.0,1.0,1.0,,,
11205.0,1700034G24Rik,0.0,0.0,1.0,1.0,,,
8457.0,1700034H15Rik,0.5172489,0.41144213,0.6050589035164289,0.9737196377951736,,,
11060.0,1700034I23Rik,0.018412033,0.01300813,0.9853119845681628,1.0,,,
7966.0,1700034J05Rik,0.6103165,0.34333578,0.5417478392267641,0.91524610775454,,,
15888.0,1700034K08Rik,0.0,0.0,1.0,1.0,,,
18376.0,1700034P13Rik,-0.13736206,-0.06883037,0.8907559829257203,1.0,,,
15530.0,1700036A12Rik,0.0,0.0,1.0,1.0,,,
16261.0,1700036G14Rik,0.0,0.0,1.0,1.0,,,
16903.0,1700036O09Rik,0.0,0.0,1.0,1.0,,,
12074.0,1700037C06Rik,0.0,0.0,1.0,1.0,,,
8089.0,1700037C18Rik,0.58857685,0.09158603,0.5562161520008061,0.9285119969939272,,,
12131.0,1700037F03Rik,0.0,0.0,1.0,1.0,,,
5846.0,1700037F24Rik,1.0,14.620627,0.317580195698631,0.6703247696698201,,,
28104.0,1700037H04Rik,-2.0030904,-0.14669459,0.045314140898493,0.2843087178600242,,,
15960.0,1700039E22Rik,0.0,0.0,1.0,1.0,,,
23084.0,1700039M15Rik,-1.0,-15.4941845,0.3174566915673539,0.6703247696698201,,,
2129.0,1700040D17Rik,1.9307163,0.8138489,0.0537031152432505,0.3181310258772716,,,
15156.0,1700040E09Rik,0.0,0.0,1.0,1.0,,,
13195.0,1700040F15Rik,0.0,0.0,1.0,1.0,,,
15247.0,1700040F17Rik,0.0,0.0,1.0,1.0,,,
7275.0,1700040L08Rik,0.74268836,0.45030198,0.4577804500007638,0.8302788558394479,,,
15299.0,1700041C23Rik,0.0,0.0,1.0,1.0,,,
9870.0,1700041G16Rik,0.2503856,0.17747942,0.8023163425275083,1.0,,,
8756.0,1700041I07Rik,0.45467454,0.49663946,0.6493952900348042,1.0,,,
11921.0,1700041M05Rik,0.0,0.0,1.0,1.0,,,
24312.0,1700041M19Rik,-1.0710298,-17.226915,0.2843121843138024,0.6703247696698201,,,
15395.0,1700042D02Rik,0.0,0.0,1.0,1.0,,,
12253.0,1700042G07Rik,0.0,0.0,1.0,1.0,,,
16620.0,1700042G15Rik,0.0,0.0,1.0,1.0,,,
13904.0,1700042O05Rik,0.0,0.0,1.0,1.0,,,
27722.0,1700042O10Rik,-1.8541389,-20.216305,0.063897087714467,0.3544688547986658,,,
14466.0,1700044C05Rik,0.0,0.0,1.0,1.0,,,
12521.0,1700044K03Rik,0.0,0.0,1.0,1.0,,,
23136.0,1700045H11Rik,-1.0,-14.901259,0.3174566909072059,0.6703247696698201,,,
16096.0,1700046C09Rik,0.0,0.0,1.0,1.0,,,
4212.0,1700047A11Rik,1.2206448,0.74460405,0.2224285059923257,0.6703247696698201,,,
23559.0,1700047E10Rik,-1.0,-14.320913,0.317456686358711,0.6703247696698201,,,
5194.0,1700047F07Rik,1.0,16.712746,0.3175801769297555,0.6703247696698201,,,
15856.0,1700047G03Rik,0.0,0.0,1.0,1.0,,,
16733.0,1700047G07Rik,0.0,0.0,1.0,1.0,,,
17677.0,1700047I17Rik2,0.0,0.0,1.0,1.0,,,
